order_id,customer_age,order_value,product_category,discount_percent,used_coupon,product_rating,past_purchase_count,past_return_rate,delivery_delay_days,payment_method,shipping_method,device_type,session_length_minutes,num_product_views,returned
3133,48,825.95,apparel,43.74,0,4.72,12,0.2135,2,cod,standard,mobile,9.31,3,1
58682,41,2689.65,electronics,9.82,1,3.9,7,0.2395,1,cod,standard,mobile,20.92,2,0
6758,58,1099.18,sports,7.64,0,4.05,4,0.0606,2,cod,standard,desktop,7.29,3,0
35839,33,274.64,toys,13.25,1,3.7,6,0.0567,1,upi,standard,mobile,3.77,1,0
18025,51,1558.47,sports,21.64,0,1.81,10,0.3466,1,upi,standard,mobile,7.96,1,1
72775,34,865.92,home,31.1,0,4.23,6,0.1162,4,card,standard,mobile,3.93,0,0
61474,40,723.75,home,33.75,0,3.8,5,0.4079,0,card,standard,mobile,7.35,1,1
8247,42,272.14,apparel,23.65,1,4.45,9,0.2836,0,card,standard,desktop,10.8,1,0
7118,27,522.4,beauty,8.27,1,2.19,7,0.0157,0,cod,standard,mobile,12.94,3,0
77920,44,469.86,apparel,10.94,0,3.85,8,0.2218,0,cod,standard,desktop,11.01,2,0
18148,31,1082.97,sports,18.36,0,4.51,6,0.2447,1,cod,express,mobile,12.82,2,0
20580,38,3092.94,electronics,38.96,1,4.35,9,0.2016,1,cod,express,mobile,9.33,3,0
20808,47,740.98,toys,34.18,0,4.5,5,0.1242,0,upi,standard,mobile,9.33,1,0
55136,30,1751.87,home,35.11,0,3.99,5,0.0151,0,netbanking,express,mobile,30.68,8,0
78817,41,829.94,sports,12.49,0,4.09,6,0.2205,2,cod,standard,mobile,13.34,0,0
15679,37,1048.47,beauty,24.3,0,4.16,12,0.0134,1,wallet,standard,mobile,16.46,4,0
13822,49,211.0,toys,25.47,1,4.14,8,0.1227,1,upi,standard,mobile,6.11,0,0
68444,63,934.6,sports,8.06,0,3.33,7,0.2181,0,card,express,mobile,9.47,3,0
17550,31,524.36,apparel,16.67,0,3.77,8,0.0519,3,wallet,standard,mobile,9.24,3,0
25246,42,2072.35,sports,9.57,0,3.73,6,0.1373,0,upi,express,mobile,26.86,2,0
11752,33,626.82,apparel,12.33,0,4.64,7,0.1434,2,card,standard,desktop,10.23,1,0
35480,37,748.71,apparel,18.28,0,3.59,7,0.2252,0,upi,standard,mobile,6.26,2,0
46025,35,1460.09,sports,5.75,0,3.86,6,0.2489,4,wallet,standard,desktop,13.3,1,0
41321,51,2210.21,electronics,24.62,1,3.14,6,0.2969,1,wallet,express,desktop,9.36,1,0
56667,49,1828.19,home,9.43,0,4.59,8,0.2205,0,cod,express,mobile,14.14,2,0
63101,42,4977.31,electronics,21.47,0,4.68,7,0.0198,0,card,standard,mobile,13.07,1,0
62169,38,656.11,sports,21.92,1,4.55,10,0.1026,0,cod,standard,mobile,11.89,0,0
6649,50,628.19,toys,52.96,0,3.76,12,0.0815,1,cod,standard,mobile,21.56,4,0
37991,46,289.37,toys,31.67,1,3.04,5,0.1451,0,upi,express,desktop,7.15,3,0
14193,32,572.02,beauty,10.75,0,3.81,13,0.0708,2,upi,standard,desktop,4.87,2,0
22380,55,1301.65,beauty,10.94,0,4.37,9,0.1578,0,netbanking,standard,desktop,19.63,5,0
314,20,5845.64,electronics,24.86,0,3.0,9,0.3172,2,cod,standard,desktop,5.44,1,0
66222,33,1508.65,home,3.98,0,3.09,3,0.1549,0,card,express,mobile,20.31,4,0
12808,27,393.28,toys,32.21,1,4.35,8,0.3374,1,netbanking,standard,mobile,6.6,1,1
38900,56,3350.01,electronics,10.95,1,1.88,8,0.0368,1,card,standard,mobile,24.35,4,0
70384,34,1835.44,home,24.58,0,2.65,6,0.1191,0,upi,standard,mobile,11.19,3,1
7845,46,1042.52,apparel,14.33,0,4.11,7,0.0503,1,cod,standard,mobile,2.32,0,0
26972,42,1680.07,sports,27.43,0,4.32,10,0.2523,2,cod,standard,mobile,6.31,0,0
21290,47,685.49,home,18.75,0,4.67,9,0.1355,1,wallet,standard,mobile,3.21,2,0
67044,54,183.19,apparel,14.38,0,4.05,8,0.0787,0,card,express,mobile,8.74,2,0
16972,29,473.59,toys,19.12,1,4.01,6,0.1634,1,card,standard,mobile,7.91,2,0
980,49,1080.07,apparel,5.57,1,3.98,12,0.2812,1,wallet,standard,desktop,8.85,2,0
21745,42,1161.62,home,15.01,1,3.97,8,0.5037,0,upi,express,mobile,1.79,0,0
61943,39,648.54,home,4.47,0,3.27,8,0.5314,1,upi,standard,mobile,1.62,0,0
73089,37,5579.98,electronics,23.43,0,4.18,8,0.0871,1,cod,standard,desktop,14.89,6,0
74078,47,858.41,home,10.85,0,3.16,9,0.1093,2,upi,express,desktop,4.6,0,0
18576,40,1696.31,home,30.77,0,4.38,4,0.5119,2,netbanking,standard,desktop,8.44,2,1
45754,34,410.14,apparel,8.24,0,3.34,10,0.2103,0,netbanking,express,desktop,10.1,0,0
380,39,487.46,beauty,20.25,0,4.53,7,0.338,1,card,standard,mobile,21.98,8,0
67250,42,10811.35,electronics,6.58,0,3.37,6,0.0767,0,wallet,standard,desktop,13.79,4,0
663,24,557.99,apparel,20.42,1,4.48,8,0.2848,2,upi,standard,mobile,7.03,2,1
70082,42,2171.88,home,21.16,1,3.13,6,0.0535,1,wallet,express,mobile,20.67,6,0
71922,56,500.22,toys,18.5,0,4.35,9,0.1091,3,card,standard,mobile,8.98,3,0
77110,41,484.05,beauty,29.11,0,4.39,6,0.1913,0,card,standard,tablet,48.97,10,1
67231,42,545.35,apparel,27.47,0,3.73,14,0.1795,0,wallet,standard,mobile,4.17,0,0
21364,29,979.66,beauty,9.34,0,4.61,7,0.2663,2,upi,standard,mobile,5.22,0,0
39803,42,749.25,apparel,12.83,0,2.6,6,0.304,2,upi,standard,tablet,11.53,2,1
9207,49,491.58,beauty,7.92,0,3.86,4,0.1474,0,upi,standard,tablet,20.44,5,0
13739,42,254.88,toys,21.55,0,3.44,6,0.1803,0,wallet,standard,mobile,17.76,3,0
46819,37,1635.15,beauty,31.09,0,4.14,10,0.0923,1,wallet,express,mobile,7.84,2,0
74373,32,1235.71,beauty,34.77,1,4.36,4,0.324,2,cod,standard,desktop,6.97,1,0
5325,18,489.03,apparel,11.3,0,3.74,6,0.2841,0,netbanking,standard,mobile,5.37,1,0
58504,26,539.54,apparel,16.21,1,2.78,8,0.0353,0,upi,standard,desktop,20.1,2,0
36609,42,458.8,toys,7.5,0,3.58,2,0.2582,0,netbanking,express,mobile,2.38,0,0
72718,28,7776.22,electronics,8.49,0,4.36,8,0.1497,3,cod,standard,mobile,20.4,5,0
23152,23,368.16,toys,32.04,1,2.72,10,0.2002,3,upi,standard,desktop,5.08,0,1
30953,49,411.15,sports,19.52,0,4.14,3,0.3472,1,upi,express,mobile,5.02,0,1
55282,28,3718.63,electronics,4.75,0,4.0,7,0.3659,2,card,standard,mobile,11.09,0,1
15441,42,3693.89,electronics,12.41,0,3.71,4,0.5142,0,cod,standard,mobile,9.2,1,1
34167,37,915.25,sports,31.8,0,3.62,6,0.3605,0,upi,express,mobile,9.46,1,0
10956,47,331.69,toys,22.7,0,4.06,3,0.2288,1,card,standard,desktop,5.13,1,0
348,40,7012.51,electronics,4.05,0,4.22,7,0.2645,0,netbanking,standard,mobile,13.69,2,0
15295,27,856.58,toys,27.01,0,3.69,5,0.1674,2,card,standard,desktop,12.86,4,0
19385,43,358.2,apparel,7.21,0,2.93,7,0.272,0,upi,standard,desktop,2.56,0,0
61377,46,471.33,beauty,18.21,0,3.9,8,0.1835,3,card,standard,mobile,13.98,1,0
24041,32,2386.8,electronics,20.58,1,4.12,3,0.4445,0,cod,standard,desktop,7.78,1,1
60557,35,4523.47,electronics,18.09,0,4.71,9,0.3356,1,wallet,express,mobile,3.52,0,0
68977,18,2621.05,electronics,13.44,0,3.17,9,0.4727,0,upi,express,mobile,3.13,1,1
25211,41,1137.56,apparel,10.74,0,4.09,3,0.0725,4,wallet,standard,mobile,5.24,0,0
41596,39,4538.69,electronics,7.51,0,4.33,5,0.3433,1,cod,standard,mobile,4.84,1,0
44152,39,853.94,sports,9.65,0,4.51,8,0.0945,1,netbanking,standard,tablet,4.46,0,0
65566,18,924.56,sports,11.06,0,4.85,9,0.1774,1,wallet,express,mobile,10.74,4,0
30661,43,293.55,beauty,14.26,0,3.87,9,0.1747,1,cod,standard,mobile,15.07,1,0
64523,37,748.04,toys,35.04,0,4.41,7,0.1258,2,cod,standard,desktop,10.47,3,0
16427,41,7149.29,electronics,27.31,0,4.27,9,0.0962,0,netbanking,express,mobile,1.94,0,0
52633,49,3735.89,electronics,12.23,0,4.73,7,0.1292,2,netbanking,standard,tablet,16.59,3,0
19287,29,503.27,beauty,36.42,0,3.24,4,0.0759,1,upi,express,desktop,6.92,1,0
47573,29,216.59,apparel,7.28,1,2.65,6,0.234,4,upi,standard,mobile,9.92,1,0
53613,58,1051.93,home,6.24,0,4.53,3,0.1475,2,upi,standard,mobile,7.09,1,0
78074,32,1010.02,apparel,28.04,1,2.94,2,0.2292,2,upi,standard,mobile,9.82,1,0
62985,46,798.48,sports,19.42,1,3.22,6,0.1248,0,card,standard,desktop,6.23,1,1
63237,41,568.96,apparel,18.74,1,3.94,10,0.1288,1,upi,standard,mobile,19.65,2,0
37838,32,1447.86,home,4.54,0,3.54,9,0.0393,2,card,standard,desktop,6.02,3,0
66587,42,554.99,apparel,1.9,0,4.68,8,0.2395,2,wallet,standard,desktop,21.4,7,0
47558,18,341.78,apparel,14.57,1,3.89,3,0.4337,0,upi,standard,mobile,10.0,2,1
48391,44,2103.26,beauty,5.49,0,3.67,4,0.2962,0,card,standard,mobile,9.66,2,0
68238,55,3701.52,electronics,21.44,1,4.54,9,0.1188,3,wallet,standard,tablet,8.57,1,0
5048,45,972.1,sports,10.6,1,4.75,7,0.1446,0,cod,express,mobile,7.63,1,0
28684,70,349.31,apparel,28.91,0,3.74,4,0.146,0,card,express,tablet,5.14,0,0
61266,46,4243.87,electronics,38.33,0,3.73,14,0.1925,0,upi,express,mobile,8.21,0,0
45283,25,4951.0,electronics,17.59,0,2.69,10,0.1354,2,upi,express,desktop,14.5,3,0
46396,42,1841.78,sports,32.8,1,4.14,11,0.1932,0,upi,express,mobile,17.11,5,0
52905,23,3620.14,electronics,22.65,0,4.49,12,0.0438,0,upi,standard,desktop,11.32,5,0
79211,39,183.93,toys,15.2,1,4.14,9,0.0258,0,cod,standard,mobile,4.97,0,0
18894,31,420.05,apparel,35.89,0,3.45,9,0.1413,2,upi,standard,mobile,11.18,2,0
45574,46,466.41,apparel,13.82,0,4.48,10,0.3205,4,upi,standard,mobile,14.82,2,0
51563,35,2026.88,beauty,26.69,1,4.45,12,0.1326,2,card,standard,desktop,8.27,3,0
20035,52,444.13,beauty,20.57,0,4.64,6,0.077,2,wallet,standard,desktop,9.04,3,0
69868,38,303.97,beauty,26.7,0,4.51,7,0.2273,0,card,standard,mobile,5.68,1,0
16987,30,1288.45,apparel,22.73,1,2.21,3,0.1103,0,wallet,express,tablet,3.03,2,0
12144,39,404.54,apparel,14.21,0,3.61,11,0.1339,0,wallet,standard,mobile,14.06,1,0
29154,49,4721.15,electronics,5.1,0,3.3,8,0.2282,0,upi,standard,desktop,12.9,4,0
76474,44,3610.45,electronics,23.63,1,4.07,6,0.1379,0,cod,standard,desktop,4.94,0,0
51271,25,2923.72,electronics,25.29,0,2.99,11,0.1433,3,wallet,standard,desktop,9.39,0,0
30666,57,253.67,beauty,13.31,0,2.55,9,0.1263,2,netbanking,standard,mobile,8.77,2,0
2475,37,8112.35,electronics,13.56,0,3.66,8,0.1041,1,netbanking,standard,mobile,12.11,2,0
24591,37,5236.13,home,32.17,1,2.31,7,0.172,1,cod,standard,desktop,8.81,0,1
49645,43,678.74,apparel,10.03,1,4.76,4,0.2304,3,cod,standard,mobile,4.05,0,0
21767,39,5764.18,electronics,26.21,0,3.89,9,0.1301,0,wallet,express,mobile,10.66,2,0
78139,45,2049.5,home,16.75,1,4.65,5,0.0575,0,upi,standard,mobile,12.28,3,0
38783,51,451.87,toys,37.53,1,4.31,8,0.6734,1,wallet,standard,desktop,6.72,2,1
38815,68,306.18,toys,10.41,1,3.28,7,0.3735,0,upi,express,mobile,12.8,0,1
39684,33,812.31,beauty,18.26,0,3.79,6,0.3311,0,upi,express,desktop,4.88,0,0
71215,18,1220.26,beauty,22.04,0,2.55,7,0.1829,1,card,standard,desktop,16.91,3,0
24146,38,685.12,beauty,29.72,1,3.19,12,0.0394,1,card,standard,desktop,13.51,4,0
55524,56,2554.0,electronics,39.95,0,2.8,8,0.0473,0,cod,standard,mobile,15.73,3,1
44078,48,1018.87,sports,10.19,0,4.88,8,0.0492,1,wallet,express,tablet,3.7,2,0
10902,51,2478.38,electronics,36.5,0,3.32,10,0.2139,1,upi,standard,mobile,6.36,1,1
20083,32,377.96,beauty,49.69,0,3.22,5,0.4267,3,card,standard,mobile,3.48,1,1
11779,41,2199.16,electronics,7.35,0,4.08,8,0.2295,0,cod,express,mobile,4.94,1,0
13040,27,444.14,toys,19.43,0,3.94,3,0.2149,0,wallet,standard,mobile,10.86,1,0
9490,39,284.08,toys,9.57,0,3.93,4,0.036,1,upi,standard,mobile,5.71,2,0
35564,69,344.28,apparel,31.84,1,4.12,6,0.2283,1,upi,standard,mobile,26.37,3,0
36058,45,1043.27,apparel,5.15,1,3.02,11,0.2152,2,card,standard,mobile,12.44,4,0
34668,38,2861.33,home,17.06,0,3.83,15,0.3038,1,card,express,mobile,7.91,1,1
64715,18,221.91,toys,15.7,0,3.78,2,0.1856,1,upi,standard,mobile,3.93,0,0
958,29,2222.4,home,9.61,0,4.47,6,0.308,1,card,standard,mobile,4.72,0,0
29353,49,1123.11,beauty,35.51,1,4.11,9,0.1854,2,wallet,standard,desktop,13.46,3,0
29881,22,1527.52,beauty,12.05,0,3.21,5,0.6254,0,cod,express,tablet,9.9,2,1
35640,20,532.88,apparel,46.91,0,3.45,11,0.1867,0,card,standard,mobile,5.59,0,1
62992,31,1644.79,sports,29.29,0,3.74,12,0.4004,2,upi,standard,desktop,14.23,5,1
42550,18,282.46,toys,9.86,0,3.11,12,0.3738,3,upi,standard,mobile,12.78,3,1
30234,41,806.51,home,17.01,1,4.34,4,0.2115,2,upi,express,mobile,17.86,5,0
75280,44,296.6,apparel,11.34,0,3.71,5,0.4016,2,card,express,desktop,9.2,0,0
74258,39,869.7,home,46.51,0,2.08,11,0.424,0,upi,express,desktop,12.23,0,1
55583,29,865.84,sports,21.64,0,2.85,12,0.3745,1,card,standard,mobile,15.05,1,0
19633,34,1233.59,home,34.9,0,4.54,9,0.4804,2,upi,express,mobile,12.14,0,1
5344,37,1147.87,home,9.48,0,4.3,7,0.1902,2,upi,express,mobile,6.2,2,0
4231,18,795.61,toys,9.4,0,4.33,9,0.1255,0,upi,express,tablet,8.92,2,0
24180,20,384.14,beauty,13.91,0,3.7,4,0.3412,1,upi,express,tablet,6.77,2,0
53468,58,856.52,home,47.66,0,3.63,6,0.2592,2,cod,standard,mobile,9.36,2,1
8518,56,361.53,apparel,12.83,1,3.99,6,0.3468,1,wallet,express,mobile,12.03,0,0
40093,40,442.15,toys,16.32,1,4.43,11,0.1397,2,cod,standard,mobile,4.49,0,1
47291,20,478.2,toys,6.56,1,3.06,8,0.368,0,upi,standard,mobile,8.93,2,0
67555,46,430.73,apparel,16.77,0,4.19,7,0.4842,4,upi,standard,tablet,25.13,3,1
1403,38,266.86,toys,18.43,0,4.28,11,0.2726,2,upi,standard,mobile,7.52,0,0
8507,39,904.91,home,16.13,1,4.62,8,0.1779,0,upi,express,desktop,15.14,3,0
47487,42,3224.0,electronics,40.35,0,4.29,5,0.3321,2,card,standard,mobile,7.22,1,0
39849,23,962.26,apparel,41.53,0,2.43,11,0.1525,0,upi,standard,mobile,5.58,0,0
39364,27,1216.31,home,45.87,0,3.47,4,0.112,5,netbanking,standard,desktop,9.57,1,0
30646,52,505.54,toys,18.64,0,2.2,6,0.1929,0,netbanking,express,desktop,13.37,5,0
75913,70,638.65,apparel,4.55,0,3.76,9,0.1358,1,card,standard,mobile,5.4,1,0
24944,30,833.24,apparel,32.19,0,2.09,14,0.3378,1,wallet,standard,mobile,26.49,3,1
22776,18,5264.0,electronics,32.82,0,2.98,7,0.0339,1,upi,express,mobile,6.89,2,0
69304,37,3720.24,electronics,17.31,1,4.62,10,0.1378,1,upi,express,mobile,28.99,3,0
75797,18,465.68,toys,29.35,1,3.93,6,0.4876,1,card,standard,desktop,5.58,0,1
25384,24,1005.32,apparel,10.42,0,3.88,4,0.1523,3,cod,standard,desktop,16.03,1,0
40792,27,4038.39,electronics,6.45,0,4.46,5,0.2246,2,netbanking,standard,desktop,7.95,1,0
28714,36,1085.54,home,18.11,1,4.53,12,0.008,0,cod,express,mobile,4.1,1,0
74131,45,2001.85,home,34.06,0,4.11,11,0.601,0,wallet,express,desktop,16.31,1,1
36603,49,727.62,home,1.39,0,4.81,9,0.2619,0,card,standard,mobile,19.11,1,0
62126,36,1125.67,beauty,32.32,1,2.88,7,0.2734,0,cod,express,mobile,6.65,0,1
74052,18,478.47,apparel,9.04,0,4.5,10,0.2117,2,upi,standard,mobile,6.65,2,0
41252,29,1638.31,sports,30.6,0,4.25,4,0.366,2,upi,standard,desktop,19.19,2,0
13823,40,4197.01,electronics,47.71,0,3.84,2,0.08,1,upi,standard,mobile,8.67,0,0
68773,27,1211.73,sports,28.77,1,3.33,10,0.2793,0,upi,standard,mobile,15.35,0,0
33284,64,5417.52,electronics,11.63,1,2.8,13,0.5237,2,card,standard,mobile,3.89,0,1
59934,44,1341.18,sports,2.99,0,4.74,8,0.3329,0,card,express,mobile,7.94,1,0
48202,22,2204.95,sports,18.5,0,4.87,3,0.0374,0,card,standard,mobile,11.65,3,0
42171,45,1702.37,sports,22.58,0,2.58,10,0.1852,0,wallet,standard,mobile,11.37,4,0
9519,37,7875.39,electronics,40.41,0,4.39,5,0.3169,1,card,express,desktop,27.73,5,0
73142,49,203.09,apparel,7.94,0,2.07,5,0.0465,1,cod,standard,mobile,4.12,4,0
22911,40,645.71,home,3.3,0,4.77,6,0.0488,2,wallet,standard,mobile,12.61,1,0
37967,36,429.86,toys,25.69,0,3.84,6,0.0057,0,card,express,desktop,4.29,0,0
27889,44,564.12,apparel,34.36,0,2.94,8,0.0685,1,netbanking,express,mobile,6.94,1,0
47877,26,792.0,beauty,15.42,1,4.12,4,0.0784,1,card,standard,mobile,6.92,1,0
17463,39,241.78,toys,10.56,0,3.99,5,0.3017,2,wallet,standard,desktop,11.26,3,1
57013,35,1480.94,beauty,6.12,0,3.38,7,0.1327,0,cod,express,mobile,14.8,1,0
79580,50,2792.99,electronics,21.48,0,4.14,12,0.1976,1,upi,standard,desktop,8.83,2,0
28149,46,430.62,apparel,33.73,1,4.64,9,0.0513,0,cod,express,desktop,4.85,0,0
53063,56,335.76,beauty,15.19,0,4.68,14,0.5483,0,upi,express,mobile,13.7,4,1
63924,39,811.06,beauty,22.58,0,4.08,8,0.1341,1,card,express,desktop,14.62,4,0
35962,32,517.28,apparel,26.48,0,4.04,3,0.2478,1,cod,standard,desktop,13.86,4,0
3209,46,338.04,apparel,11.84,1,4.04,18,0.1934,0,card,standard,desktop,17.66,1,0
46055,46,3666.91,electronics,26.54,0,4.14,2,0.0399,0,upi,express,mobile,13.44,1,0
65149,29,848.63,sports,13.25,1,4.94,9,0.2274,1,cod,standard,mobile,20.5,2,1
21045,56,1597.69,sports,11.22,0,4.56,14,0.1857,0,upi,express,desktop,7.53,1,0
38851,27,391.55,beauty,23.19,0,3.55,8,0.1651,0,cod,express,mobile,13.68,2,0
68284,39,1072.11,apparel,15.85,1,4.16,16,0.3611,0,wallet,standard,mobile,10.96,2,1
70677,52,1771.09,home,15.82,0,3.3,11,0.065,0,card,standard,mobile,31.13,7,0
35488,55,589.53,toys,6.41,0,4.57,7,0.1617,1,cod,standard,desktop,7.78,2,0
14528,53,448.67,sports,38.4,1,4.39,13,0.1712,0,upi,express,mobile,6.03,1,0
73650,29,195.6,beauty,33.05,1,3.51,6,0.1804,2,cod,standard,desktop,9.73,1,1
77646,33,7498.95,electronics,28.8,1,4.63,10,0.0748,0,upi,standard,mobile,12.59,2,0
79939,28,384.99,apparel,22.23,0,3.34,7,0.0185,2,card,standard,desktop,6.44,1,0
20062,50,938.32,apparel,8.0,1,3.81,2,0.2523,1,wallet,express,desktop,9.98,2,0
67588,27,463.91,home,28.77,1,3.57,8,0.171,2,card,standard,desktop,10.14,2,1
67014,38,1115.44,home,4.05,0,2.67,7,0.4337,2,upi,standard,tablet,4.69,0,1
38645,45,684.54,apparel,23.62,0,4.53,4,0.5602,2,netbanking,standard,desktop,12.05,4,1
44738,62,1189.04,toys,21.04,1,3.87,8,0.0873,0,card,standard,mobile,6.29,2,0
26547,40,3443.9,electronics,26.06,0,4.17,8,0.0564,0,cod,standard,desktop,10.34,2,0
72165,36,1179.46,sports,17.32,0,4.28,10,0.1614,0,upi,express,mobile,5.94,0,0
544,44,359.82,toys,35.23,0,3.77,6,0.2368,1,upi,standard,mobile,9.09,0,1
79846,59,899.99,home,18.13,1,4.16,9,0.0824,0,wallet,express,mobile,12.93,4,0
10239,46,1474.23,electronics,8.72,1,3.79,10,0.2071,0,cod,express,tablet,10.1,0,0
59068,36,385.01,apparel,2.45,0,4.74,8,0.2168,1,card,standard,tablet,6.75,2,0
26211,42,201.41,beauty,22.28,0,4.46,7,0.1132,0,wallet,express,mobile,5.73,1,0
17782,66,2011.62,sports,18.2,0,2.96,3,0.0867,0,card,standard,mobile,7.31,0,0
40652,60,4292.38,electronics,27.83,0,2.69,8,0.0712,0,upi,standard,desktop,2.78,0,0
17349,45,388.31,apparel,23.64,0,4.32,10,0.3577,2,wallet,standard,mobile,25.04,5,1
64238,41,311.96,toys,9.37,0,3.47,2,0.2481,1,cod,express,desktop,9.64,0,0
15819,46,548.68,apparel,20.63,0,4.4,11,0.2655,0,cod,express,desktop,7.53,4,0
70289,31,835.83,home,7.56,0,2.82,12,0.1265,0,card,express,mobile,10.98,4,0
73350,30,1136.16,sports,4.08,0,4.51,12,0.302,5,upi,standard,mobile,13.98,1,0
29720,47,522.35,beauty,8.09,0,2.78,7,0.22,1,card,express,mobile,12.95,1,0
61881,23,581.1,beauty,30.93,0,3.79,9,0.2987,0,cod,standard,tablet,6.65,1,1
23115,64,367.25,apparel,9.69,0,3.9,9,0.5323,2,upi,standard,desktop,6.97,1,1
21223,18,343.59,apparel,32.97,0,4.31,8,0.0111,1,upi,standard,mobile,20.2,3,0
27556,48,3753.63,electronics,12.29,0,4.24,9,0.1397,2,card,standard,mobile,11.86,2,0
69016,55,932.2,sports,24.6,1,3.64,16,0.4338,2,wallet,standard,mobile,3.8,0,1
23674,39,402.13,toys,22.72,0,4.74,13,0.1062,0,cod,express,desktop,6.92,0,0
33021,37,3700.06,home,22.99,1,4.57,5,0.2674,0,wallet,standard,desktop,7.64,2,1
35618,40,317.19,apparel,17.59,0,3.63,13,0.17,0,upi,express,desktop,22.49,2,0
70624,41,3691.86,electronics,8.27,0,3.64,9,0.0913,1,cod,standard,tablet,13.55,1,0
52402,18,477.68,apparel,20.66,1,4.41,5,0.2252,1,wallet,express,mobile,10.79,3,0
76662,30,1567.47,electronics,9.92,1,3.04,11,0.0871,2,card,standard,mobile,10.28,1,0
64447,24,673.02,apparel,13.11,1,3.97,8,0.2442,1,upi,express,mobile,7.13,1,0
17514,31,2450.35,electronics,16.24,0,3.68,5,0.256,2,upi,express,mobile,6.94,1,0
1577,22,462.93,sports,35.45,0,4.51,2,0.0595,1,cod,express,mobile,10.83,2,0
61910,37,1273.01,beauty,10.01,0,4.14,8,0.2628,1,card,standard,desktop,3.35,1,0
45919,53,2015.28,home,19.13,0,3.67,11,0.0222,1,upi,express,desktop,9.53,2,0
6607,43,594.34,sports,23.5,0,4.47,5,0.138,0,card,standard,mobile,18.48,1,0
20692,34,230.84,apparel,37.12,0,3.77,12,0.0604,1,upi,standard,mobile,16.07,4,0
9799,30,507.42,apparel,36.41,0,4.42,12,0.1327,1,netbanking,express,tablet,1.54,2,0
29888,41,2931.01,electronics,16.17,0,3.85,10,0.0643,0,upi,express,mobile,3.0,1,0
12466,37,1780.06,sports,6.2,0,4.79,12,0.0936,0,upi,standard,mobile,8.5,0,0
60838,24,1715.19,home,22.42,0,4.23,7,0.0747,3,cod,standard,mobile,11.74,4,0
19430,61,473.9,toys,24.72,0,3.73,12,0.1122,2,cod,standard,tablet,2.88,0,0
75977,33,443.02,apparel,7.43,0,2.75,7,0.304,1,upi,standard,tablet,12.61,2,0
63842,21,363.01,toys,9.5,1,4.49,7,0.0498,2,wallet,standard,desktop,4.27,0,0
32158,51,515.52,apparel,22.0,0,4.56,12,0.2732,0,cod,standard,tablet,13.69,0,1
44680,39,395.27,apparel,15.14,0,3.2,11,0.167,3,wallet,standard,mobile,11.02,1,0
77663,48,1459.7,home,20.88,0,4.12,6,0.1991,1,upi,standard,mobile,11.57,1,0
27557,46,315.33,apparel,5.94,1,4.15,5,0.2882,2,upi,standard,tablet,19.01,2,0
26395,33,637.5,beauty,15.89,0,3.84,13,0.2475,0,upi,standard,mobile,5.44,2,0
41988,50,1167.5,home,23.03,0,4.38,12,0.3725,0,card,standard,desktop,7.21,0,1
38618,45,2684.86,electronics,33.21,1,3.93,6,0.2728,1,cod,standard,desktop,5.78,0,0
455,34,1022.26,apparel,29.38,0,3.64,8,0.0812,0,netbanking,standard,mobile,10.67,2,0
66712,18,8247.64,electronics,23.97,1,4.36,11,0.445,0,wallet,express,desktop,11.98,1,1
57836,48,364.05,toys,32.35,0,4.6,8,0.2102,2,card,express,mobile,14.94,4,0
66764,26,677.46,sports,15.04,0,3.79,7,0.3639,1,upi,standard,mobile,5.54,2,1
58060,39,785.69,beauty,26.74,1,4.24,4,0.0335,0,upi,express,tablet,9.41,1,0
36234,41,731.49,home,18.58,0,4.22,7,0.2339,1,cod,express,mobile,4.53,1,0
10255,56,1502.44,beauty,33.15,0,3.93,13,0.0951,0,card,standard,mobile,4.2,1,0
57144,44,824.4,apparel,42.75,0,4.0,6,0.177,2,card,standard,mobile,15.12,1,0
15148,32,353.54,toys,5.94,1,4.66,5,0.2764,0,cod,express,mobile,11.9,2,0
2450,50,1295.42,home,27.02,0,4.38,9,0.2783,1,card,standard,mobile,7.79,3,0
37380,44,649.96,apparel,32.01,1,4.04,9,0.1174,0,cod,express,desktop,5.26,1,0
77518,28,600.78,toys,20.84,0,4.13,12,0.3335,0,card,express,desktop,8.95,3,0
37124,32,394.13,beauty,4.25,0,3.64,7,0.4306,1,wallet,standard,tablet,17.81,3,1
72289,18,1675.04,home,20.06,0,4.08,3,0.1346,5,upi,standard,mobile,6.4,2,0
17861,28,1260.57,sports,17.78,1,3.6,10,0.1742,2,cod,standard,desktop,6.63,2,1
45646,53,1159.3,apparel,7.98,1,3.36,15,0.0367,1,netbanking,standard,mobile,9.87,1,0
72207,27,6082.26,electronics,31.06,0,1.92,11,0.1885,0,cod,express,desktop,5.43,0,0
60399,31,590.67,beauty,10.5,1,4.81,9,0.2875,1,upi,standard,desktop,25.06,7,0
65717,51,5023.33,electronics,27.16,0,3.36,8,0.0619,0,card,express,tablet,7.9,3,0
8278,34,1025.41,beauty,12.61,0,4.72,11,0.1834,0,netbanking,express,mobile,11.66,4,0
14316,63,231.38,apparel,41.91,0,4.47,7,0.3137,2,upi,standard,mobile,5.61,1,0
59963,34,523.08,apparel,33.72,1,3.71,9,0.2119,4,card,standard,desktop,4.36,1,0
54174,33,431.04,apparel,13.84,1,4.0,7,0.3043,2,card,standard,mobile,10.32,2,0
71845,35,1090.47,apparel,28.72,0,3.73,10,0.141,0,cod,express,mobile,6.46,0,0
